Image Number,Scientific Name,Common Name,Subject Display Name,Host Name,Host Scientific Name,Descriptor Name,Photographer,Organization,Orientation,Citation,Max Resolution,Image URL,Location (State),Location,NormCrop,NormDisease,StateLat,StateLon,AezCode
5609654,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609654.jpg,us_37,North Carolina,Soybean,Downy Mildew,35.630066,-79.806419,TMP
5609655,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609655.jpg,us_37,North Carolina,Soybean,Downy Mildew,35.630066,-79.806419,TMP
5609656,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609656.jpg,us_37,North Carolina,Soybean,Downy Mildew,35.630066,-79.806419,TMP
5609657,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609657.jpg,us_37,North Carolina,Soybean,Downy Mildew,35.630066,-79.806419,TMP
5609658,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609658.jpg,us_37,North Carolina,Soybean,Downy Mildew,35.630066,-79.806419,TMP
5609659,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609659.jpg,us_37,North Carolina,Soybean,Downy Mildew,35.630066,-79.806419,TMP
5609632,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609632.jpg,us_37,North Carolina,Soybean,Bacterial Blight,35.630066,-79.806419,TMP
5609633,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609633.jpg,us_37,North Carolina,Soybean,Bacterial Blight,35.630066,-79.806419,TMP
5609634,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609634.jpg,us_37,North Carolina,Soybean,Bacterial Blight,35.630066,-79.806419,TMP
5609635,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609635.jpg,us_37,North Carolina,Soybean,Bacterial Blight,35.630066,-79.806419,TMP
5609636,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609636.jpg,us_37,North Carolina,Soybean,Bacterial Blight,35.630066,-79.806419,TMP
5609637,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609637.jpg,us_37,North Carolina,Soybean,Bacterial Blight,35.630066,-79.806419,TMP
5609638,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609638.jpg,us_37,North Carolina,Soybean,Bacterial Blight,35.630066,-79.806419,TMP
5609639,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Sampling,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609639.jpg,us_37,North Carolina,Soybean,Bacterial Blight,35.630066,-79.806419,TMP
5609640,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609640.jpg,us_37,North Carolina,Soybean,Bacterial Blight,35.630066,-79.806419,TMP
1573995,Ustilago maydis,corn smut,corn smut (Ustilago maydis (DC.) Corda),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/1573995.jpg,us_37,North Carolina,Corn,Corn Smut,35.630066,-79.806419,TMP
1577106,Ustilago maydis,corn smut,corn smut (Ustilago maydis (DC.) Corda),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/1577106.jpg,us_37,North Carolina,Corn,Corn Smut,35.630066,-79.806419,TMP
1577107,Ustilago maydis,corn smut,corn smut (Ustilago maydis (DC.) Corda),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/1577107.jpg,us_37,North Carolina,Corn,Corn Smut,35.630066,-79.806419,TMP
1577108,Ustilago maydis,corn smut,corn smut (Ustilago maydis (DC.) Corda),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/1577108.jpg,us_37,North Carolina,Corn,Corn Smut,35.630066,-79.806419,TMP
5506560,Ustilago maydis,corn smut,corn smut (Ustilago maydis (DC.) Corda),corn,Zea mays ssp. mays,Seed(s),Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5506560.jpg,us_37,North Carolina,Corn,Corn Smut,35.630066,-79.806419,TMP
5609641,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609641.jpg,us_38,North Dakota,Soybean,Bacterial Blight,47.528912,-99.784012,TMP
5609642,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609642.jpg,us_38,North Dakota,Soybean,Bacterial Blight,47.528912,-99.784012,TMP
5609643,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609643.jpg,us_38,North Dakota,Soybean,Bacterial Blight,47.528912,-99.784012,TMP
5609644,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609644.jpg,us_38,North Dakota,Soybean,Bacterial Blight,47.528912,-99.784012,TMP
5524539,Clavibacter michiganensis ssp. nebraskensis,Goss' bacterial wilt,Goss' bacterial wilt (Clavibacter michiganensis ssp. nebraskensis (Vidaver and Mandel 1974) Davis et al. 1984),corn,Zea mays,Symptoms,Connie Tande,,potrait,"Connie Tande, SDSU Plant Science Dept., Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5524539.jpg,us_46,South Dakota,Corn,Goss' Bacterial Wilt,44.299782,-99.438828,TMP
5524540,Clavibacter michiganensis ssp. nebraskensis,Goss' bacterial wilt,Goss' bacterial wilt (Clavibacter michiganensis ssp. nebraskensis (Vidaver and Mandel 1974) Davis et al. 1984),corn,Zea mays,Symptoms,Connie Tande,,potrait,"Connie Tande, SDSU Plant Science Dept., Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5524540.jpg,us_46,South Dakota,Corn,Goss' Bacterial Wilt,44.299782,-99.438828,TMP
5524541,Clavibacter michiganensis ssp. nebraskensis,Goss' bacterial wilt,Goss' bacterial wilt (Clavibacter michiganensis ssp. nebraskensis (Vidaver and Mandel 1974) Davis et al. 1984),corn,Zea mays,Symptoms,Connie Tande,,potrait,"Connie Tande, SDSU Plant Science Dept., Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5524541.jpg,us_46,South Dakota,Corn,Goss' Bacterial Wilt,44.299782,-99.438828,TMP
5582050,Clavibacter michiganensis ssp. nebraskensis,Goss' bacterial wilt,Goss' bacterial wilt (Clavibacter michiganensis ssp. nebraskensis (Vidaver and Mandel 1974) Davis et al. 1984),corn,Zea mays,Symptoms,Emmanuel Byamukama,,potrait,"Emmanuel Byamukama, South Dakota State University, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5582050.jpg,us_46,South Dakota,Corn,Goss' Bacterial Wilt,44.299782,-99.438828,TMP
5582067,Clavibacter michiganensis ssp. nebraskensis,Goss' bacterial wilt,Goss' bacterial wilt (Clavibacter michiganensis ssp. nebraskensis (Vidaver and Mandel 1974) Davis et al. 1984),corn,Zea mays,Symptoms,Emmanuel Byamukama,,landscape,"Emmanuel Byamukama, South Dakota State University, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5582067.jpg,us_46,South Dakota,Corn,Goss' Bacterial Wilt,44.299782,-99.438828,TMP
5473570,Comovirus Bean Pod Mottle Virus,Bean Pod Mottle Virus (BPMV),Bean Pod Mottle Virus (BPMV) (Comovirus Bean Pod Mottle Virus),soybean,Glycine,Symptoms,Martin Draper,,landscape,"Martin Draper, USDA-NIFA, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5473570.jpg,us_46,South Dakota,Soybean,Bean Pod Mottle Virus,44.299782,-99.438828,TMP
5473572,Macrophomina phaseolina,charcoal rot,charcoal rot (Macrophomina phaseolina (Tassi) Goidanich),soybean,Glycine,Sign,Martin Draper,,landscape,"Martin Draper, USDA-NIFA, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5473572.jpg,us_46,South Dakota,Soybean,Charcoal Rot,44.299782,-99.438828,TMP
5473573,Macrophomina phaseolina,charcoal rot,charcoal rot (Macrophomina phaseolina (Tassi) Goidanich),soybean,Glycine,Sign,Martin Draper,,landscape,"Martin Draper, USDA-NIFA, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5473573.jpg,us_46,South Dakota,Soybean,Charcoal Rot,44.299782,-99.438828,TMP
5473575,Phytophthora sojae,Root and stem rot,Root and stem rot (Phytophthora sojae Kaufm. & Gerd.),soybean,Glycine,Symptoms,Martin Draper,,landscape,"Martin Draper, USDA-NIFA, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5473575.jpg,us_46,South Dakota,Soybean,Root And Stem Rot,44.299782,-99.438828,TMP
5582070,Puccinia polysora,Southern corn rust,Southern corn rust (Puccinia polysora Underw.),corn,Zea mays,Sign,Emmanuel Byamukama,,landscape,"Emmanuel Byamukama, South Dakota State University, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5582070.jpg,us_46,South Dakota,Corn,Southern Corn Rust,44.299782,-99.438828,TMP
5473583,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine,Symptoms,Martin Draper,,landscape,"Martin Draper, USDA-NIFA, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5473583.jpg,us_46,South Dakota,Soybean,Sclerotinia Timber Rot,44.299782,-99.438828,TMP
5473584,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine,Symptoms,Martin Draper,,landscape,"Martin Draper, USDA-NIFA, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5473584.jpg,us_46,South Dakota,Soybean,Sclerotinia Timber Rot,44.299782,-99.438828,TMP
5473569,Xanthomonas axonopodis pv. glycines,bacterial pustule of soybean disease,bacterial pustule of soybean disease (Xanthomonas axonopodis pv. glycines (Nakano 1919) Dye 1978b),soybean,Glycine,Symptoms,Martin Draper,,landscape,"Martin Draper, USDA-NIFA, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5473569.jpg,us_46,South Dakota,Soybean,Bacterial Pustule Of Soybean Disease,44.299782,-99.438828,TMP
5411326,Macrophomina phaseolina,charcoal rot,charcoal rot (Macrophomina phaseolina (Tassi) Goidanich),soybean,Glycine max,Symptoms,Elizabeth Bush,Virginia Polytechnic Institute and State University,landscape,"Elizabeth Bush, Virginia Polytechnic Institute and State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5411326.jpg,us_51,Virginia,Soybean,Charcoal Rot,37.769337,-78.169968,TMP
5411327,Macrophomina phaseolina,charcoal rot,charcoal rot (Macrophomina phaseolina (Tassi) Goidanich),soybean,Glycine max,Symptoms,Elizabeth Bush,Virginia Polytechnic Institute and State University,landscape,"Elizabeth Bush, Virginia Polytechnic Institute and State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5411327.jpg,us_51,Virginia,Soybean,Charcoal Rot,37.769337,-78.169968,TMP
5624626,Cercospora kikuchii,Cercospora blight,Cercospora blight (Cercospora kikuchii (Mastsumoto & Tomoyasu) M.W. Gardner),soybean,Glycine max,Symptoms,Craig Grau,,landscape,"Craig Grau, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5624626.jpg,us_55,Wisconsin,Soybean,Cercospora Blight,44.268543,-89.616508,TMP
5626223,Cercospora kikuchii,Cercospora blight,Cercospora blight (Cercospora kikuchii (Mastsumoto & Tomoyasu) M.W. Gardner),soybean,Glycine max,Symptoms,Tristan Mueller,,landscape,"Tristan Mueller, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626223.jpg,us_55,Wisconsin,Soybean,Cercospora Blight,44.268543,-89.616508,TMP
5623779,Comovirus Bean Pod Mottle Virus,Bean Pod Mottle Virus (BPMV),Bean Pod Mottle Virus (BPMV) (Comovirus Bean Pod Mottle Virus),soybean,Glycine max,Symptoms,Craig Grau,,landscape,"Craig Grau, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5623779.jpg,us_55,Wisconsin,Soybean,Bean Pod Mottle Virus,44.268543,-89.616508,TMP
5623780,Comovirus Bean Pod Mottle Virus,Bean Pod Mottle Virus (BPMV),Bean Pod Mottle Virus (BPMV) (Comovirus Bean Pod Mottle Virus),soybean,Glycine max,Symptoms,Craig Grau,,landscape,"Craig Grau, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5623780.jpg,us_55,Wisconsin,Soybean,Bean Pod Mottle Virus,44.268543,-89.616508,TMP
5623781,Comovirus Bean Pod Mottle Virus,Bean Pod Mottle Virus (BPMV),Bean Pod Mottle Virus (BPMV) (Comovirus Bean Pod Mottle Virus),soybean,Glycine max,Symptoms,Craig Grau,,landscape,"Craig Grau, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5623781.jpg,us_55,Wisconsin,Soybean,Bean Pod Mottle Virus,44.268543,-89.616508,TMP
5623782,Comovirus Bean Pod Mottle Virus,Bean Pod Mottle Virus (BPMV),Bean Pod Mottle Virus (BPMV) (Comovirus Bean Pod Mottle Virus),soybean,Glycine max,Symptoms,Craig Grau,,landscape,"Craig Grau, Bugwood.org ",3,https://bugwoodcloud.org/images/768x512/5623782.jpg,us_55,Wisconsin,Soybean,Bean Pod Mottle Virus,44.268543,-89.616508,TMP
5623783,Comovirus Bean Pod Mottle Virus,Bean Pod Mottle Virus (BPMV),Bean Pod Mottle Virus (BPMV) (Comovirus Bean Pod Mottle Virus),soybean,Glycine max,Symptoms,Craig Grau,,landscape,"Craig Grau, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5623783.jpg,us_55,Wisconsin,Soybean,Bean Pod Mottle Virus,44.268543,-89.616508,TMP
5625395,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Craig Grau,,landscape,"Craig Grau, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625395.jpg,us_55,Wisconsin,Corn,Northern Corn Leaf Blight,44.268543,-89.616508,TMP
